,line,token,lemma
4456,51389,δύνησθε,δύναμαι
4457,51396,ἡγεῖσθε,ἡγέομαι
4458,51417,μηδὲν,μηδείς
4459,51434,κεκτημένους,κτάομαι
4460,51438,μηδὲν,μηδείς
4461,51448,ἥδιστʼ,ἡδύς
4462,51470,δυσχερέστερον,δυσχερής
4463,51473,ἀλλʼ,ἀλλά
4464,51475,περ,περ
4465,51483,ἡγεῖσθε,ἡγέομαι
4466,51491,φθονεῖτε,φθονέω
4467,51493,παρʼ,παρά
4468,51494,ἐμοὶ,ἐγώ
4469,51496,ἀλλʼ,ἀλλά
4470,51502,ὑμᾶς,ὑμεῖς
4471,51514,οὕσπερ,ὅς
4472,51523,ἐμοῦ,ἐγώ
4473,51524,τυγχάνητε,τυγχάνω
4474,51529,οἷά,οἷος
4475,51549,ἐνδείκνυσθε,ἐνδείκνυμι
4476,51574,κατηγορῆτε,κατηγορέω
4477,51576,μηδὲν,μηδείς
4478,51584,προσδοκᾶτε,προσδοκάω
4479,51587,οἷʼ,ὅς
4480,51591,διανοῆσθε,διανοέομαι
4481,51595,ἐπαινεῖτε,ἐπαινέω
4482,51597,ἀγαθοὺς,
4483,51600,μιμεῖσθε,μιμέομαι
4484,51605,ἐμοὺς,ἐμός
4485,51619,ἁγὼ,ἀγός
4486,51638,ὑφʼ,ὑφή
4487,51644,ὑμᾶς,ὑμεῖς
4488,51654,ἐμὴν,ἐμός
4489,51655,ὑμᾶς,ὑμεῖς
4490,51659,ταῦτʼ,οὗτος
4491,51661,ποιῆτε,ποιέω
4492,51667,συμβησομένων,συμβαίνω
4493,51670,ἢν,ἐάν
4494,51672,ἐγώ,ἐγώ
4495,51677,οἷόν,οἷος
4496,51681,παρελθόντι,παρέρχομαι
4497,51691,ὄψεσθε,ὁράω
4498,51703,ἐμὴν,ἐμός
4499,51704,ηὐξημένην,αὐξάνω
4500,51709,γεγενημένην,γίγνομαι
4501,51717,μηδὲν,μηδείς
4502,51725,οὑστινασοῦν,ὁστισοῦν
4503,51728,ὑμῖν,ὑμεῖς
4504,51731,μηδὲν,μηδείς
4505,51760,μεστούς,μεστός
4506,51785,ἐξηγουμένους,ἐξηγέομαι
4507,51850,ὀλίγων,ὀλίγος
4508,51854,παρισώσεων,παρίσωσις
4509,51858,ἰδεῶν,ἰδέα
4510,51875,ὁπωσοῦν,ὁπωσοῦν
4511,51879,ἡγοῦμαι,ἡγέομαι
4512,51887,ἐνενήκοντα,ἐνενήκοντα
4513,51891,ἁγὼ,ἀγός
4514,51895,οὔθʼ,οὔτε
4515,51917,οὐδεὶς,οὐδείς
4516,51940,τισιν,τις
4517,51943,δειχθήσεσθαι,δείκνυμι
4518,51969,δεδοκιμασμένην,δοκιμάζω
4519,51991,ἀλλʼ,ἀλλά
4520,51994,ἐμοὶ,ἐγώ
4521,52012,οὐδένα,οὐδείς
4522,52013,διαλέλοιπα,διαλείπω
4523,52018,σοφιστῶν,σοφιστής
4524,52028,τινων,τις
4525,52030,οἷός,οἷος
4526,52047,τʼ,σύ
4527,52055,διακειμένων,διάκειμαι
4528,52060,οἷός,οἷος
4529,52078,ἢν,ἐάν
4530,52102,ῥηθήσεσθαι,λέγω
4531,52117,ἐγγιγνομένην,ἐγγίγνομαι
4532,52122,ταραχήν,ταραχή
4533,52134,οὔτʼ,οὔτε
4534,52137,πράττω,πράσσω
4535,52141,ἐγὼ,ἐγώ
4536,52160,καὶ,καί
4537,52173,ἑκάτερον,ἑκάτερος
4538,52185,μηδενὸς,μηδείς
4539,52190,μηδʼ,μηδέ
4540,52202,καταβεβλημένων,καταβάλλω
4541,52203,εἷς,εἷς
4542,52209,ἀλλʼ,ἀλλά
4543,52229,μοι,ἐγώ
4544,52238,ἀγαπῶ,ἀγαπάω
4545,52250,μικρολόγον,μικρολόγος
4546,52252,μεμψίμοιρον,μεμψίμοιρος
4547,52265,οὐδεὶς,οὐδείς
4548,52276,οὐδὲν,οὐδείς
4549,52278,ἐπικαλεῖν,ἐπικαλέω
4550,52285,ἣν,ὅς
4551,52288,τινὲς,τις
4552,52290,συκοφαντίαι,συκοφαντία
4553,52313,τελείαν,τέλειος
4554,52316,χρησίμην,χρήσιμος
4555,52326,δυναμένην,δύναμαι
4556,52341,ἁπασῶν,ἅπας
4557,52356,παρʼ,παρά
4558,52357,ἡμῖν,ἡμεῖς
4559,52366,οἶδʼ,οἶδα
4560,52383,τινος,τις
4561,52405,μεταβάλοιεν,μεταβάλλω
4562,52424,διήμαρτον,διαμαρτάνω
4563,52434,διανοηθείην,διανοέομαι
4564,52452,τινὲς,τις
4565,52458,Ἐλληνικῶν,
4566,52469,μοι,ἐγώ
4567,52484,καλλιόνων,καλός
4568,52493,ἡμῖν,ἡμεῖς
4569,52496,καίτοι,καίτοι
4570,52511,ἀλλʼ,ἀλλά
4571,52521,ἐμὲ,ἐγώ
4572,52525,ἐμοὺς,ἐμός
4573,52566,λυμαινομένους,
4574,52577,ἐμὲ,ἐγώ
4575,52583,γεγενημένον,γίγνομαι
4576,52602,βαρβάρους,βάρβαρος
4577,52622,ἀκηκόασιν,ἀκούω
4578,52668,εὕροιεν,εὑρίσκω
4579,52675,ἡμῖν,ἡμεῖς
4580,52678,ἀλλʼ,ἀλλά
4581,52685,ἡμῶν,ἡμεῖς
4582,52691,πεποιημένου,ποιέω
4583,52700,ἡμῶν,ἡμεῖς
4584,52701,ὑπειλήφασιν,ὑπολαμβάνω
4585,52716,προστάτας,προστάτης
4586,52724,καθιστᾶσιν,καθίστημι
4587,52732,μοι,ἐγώ
4588,52736,οὐδὲν,οὐδείς
4589,52742,ἀποδεχόμενοι,ἀποδέχομαι
4590,52748,παρʼ,παρά
4591,52767,οἰομένων,οἴομαι
4592,52771,ἐμὲ,ἐγώ
4593,52774,γλιχομένων,γλίχομαι
4594,52775,τινὲς,τις
4595,52779,μοι,ἐγώ
4596,52784,τίνας,τίς
4597,52788,πονηροτέρους,πονηρός
4598,52795,τισι,τις
4599,52842,φλαῦρον,φλαῦρος
4600,52889,διʼ,διά
4601,52895,μοι,ἐγώ
4602,52902,Λυκείω,
4603,52903,συγκαθεζόμενοι,συγκαθέζομαι
4604,52904,τρεῖς,τρέω
4605,52917,γιγνομένων,γίγνομαι
4606,52945,ἄλλοις,ἄλλος
4607,52946,τισὶν,τις
4608,52952,ἀποδεξαμένων,ἀποδέχομαι
4609,52959,ἕνα,ἕνος
4610,52961,τολμηρότατον,τολμηρός
4611,52963,με,ἐγώ
4612,52966,λέγονθʼ,λέγω
4613,52968,ἐγὼ,ἐγώ
4614,53014,συνεταράχθην,συνταράσσω
4615,53033,ἀλαζονευομένοις,ἀλαζονεύομαι
4616,53039,διειλεγμένος,διαλέγομαι
4617,53054,ἐγὼ,ἐγώ
4618,53069,παρακολουθοῦσάν,παρακολουθέω
4619,53070,μοι,ἐγώ
4620,53087,με,ἐγώ
4621,53088,γιγνομένης,γίγνομαι
4622,53091,διαβολῶν,διαβολή
4623,53098,δύνασθαί,δύναμαι
4624,53099,με,ἐγώ
4625,53103,ἧς,εἷς
4626,53111,μηδʼ,μηδέ
4627,53127,οἷόν,οἷος
4628,53128,τʼ,σύ
4629,53141,μοι,ἐγώ
4630,53143,ἐφεστώτων,ἐφίστημι
4631,53154,μου,ἐγώ
4632,53160,ἀλλʼ,ἀλλά
4633,53171,οὐδεὶς,οὐδείς
4634,53172,ὑπείληφεν,ὑπολαμβάνω
4635,53179,μωρὸς,μωρός
4636,53181,δοκοίην,δοκέω
4637,53186,ἀπολογῶμαι,ἀπολογέομαι
4638,53190,μοι,ἐγώ
4639,53216,μου,ἐγώ
4640,53222,μηδὲν,μηδείς
4641,53227,με,ἐγώ
4642,53228,διακειμένους,διάκειμαι
4643,53239,οἰηθείην,οἴομαι
4644,53259,μηδὲ,μηδέ
4645,53272,οὐδεὶς,οὐδείς
4646,53274,μοι,ἐγώ
4647,53288,βουλόμενος,βούλομαι
4648,53296,γεγενημένην,γίγνομαι
4649,53301,Λακεδαιμονίων,Λακεδαιμόνιος
4650,53305,τοῦτʼ,οὗτος
4651,53307,ποιοίην,ποιέω
4652,53312,γεγραμμένοις,γράφω
4653,53318,ῥηθήσεσθαι,λέγω
4654,53337,τι,τις
4655,53344,ἡμῖν,ἡμεῖς
4656,53357,με,ἐγώ
4657,53359,ἀποφηνάμενον,ἀποφαίνω
4658,53362,μοι,ἐγώ
4659,53368,ὦν,οὖν
4660,53377,ἐξενέγκω,ἐκφέρω
4661,53401,τι,τις
4662,53453,οὐδεὶς,οὐδείς
4663,53462,ἀλλʼ,ἀλλά
4664,53464,ἐγὼ,ἐγώ
4665,53466,ὡρμημένοις,ὁρμάω
4666,53482,μηδὲν,μηδείς
4667,53491,ἀλλʼ,ἀλλά
4668,53510,ὠφελιμωτέρας,ὠφέλιμος
4669,53523,δεδοκιμασμένοις,δοκιμάζω
4670,53540,ἀπηκριβωμένων,ἀπακριβόομαι
4671,53544,ἄλλους,ἄλλος
4672,53550,ἐπιστήμαις,ἐπιστήμη
4673,53564,ἀφρονεστέρους,ἄφρων
4674,53584,δυναμένων,δύναμαι
4675,53624,οὔτʼ,οὔτε
4676,53629,ἀνεκτοὺς,ἀνεκτός
4677,53640,ἄλλων,ἄλλος
4678,53651,ἡγοῦμαι,ἡγέομαι
4679,53657,ἐγὼ,ἐγώ
4680,53659,διαλεγόμενος,διαλέγομαι
4681,53661,τίνας,τίς
4682,53699,δυναμένην,δύναμαι
4683,53722,ἄλλων,ἄλλος
4684,53753,συμφορῶν,συμφορέω
4685,53756,ἡττωμένους,ἡσσάομαι
4686,53762,διακειμένους,διάκειμαι
4687,53781,εὐπραγιῶν,εὐπραγία
4688,53782,μηδʼ,μηδέ
4689,53787,γιγνομένους,γίγνομαι
4690,53817,γιγνομένοις,γίγνομαι
4691,53824,ἓν,εἷς
4692,53867,Ἡσιόδου,Ἡσίοδος
4693,53886,τἀκείνων,ἐκεῖνος
4694,53892,αἰσθάνομαι,αἰσθάνομαι
4695,53902,προοιμίοις,προοίμιον
4696,53930,ὦν,οὖν
4697,53934,διαλεγόμενος,διαλέγομαι
4698,53937,ἐμοὶ,ἐγώ
4699,53951,με,ἐγώ
4700,53952,προανέλῃ,προαναιρέω
4701,53958,σπουδαιοτέρων,σπουδαῖος
4702,53981,οὐχ,οὐ
4703,54014,ἐμεμνήμην,μιμνήσκω
4704,54069,ἀλλʼ,ἀλλά
4705,54071,οὐδὲν,οὐδείς
4706,54077,ἀλλʼ,ἀλλά
4707,54084,δυνηθῶμεν,δύναμαι
4708,54103,ἡμῶν,ἡμεῖς
4709,54109,ἀπειροτέρως,ἄπειρος
4710,54112,καταδεεστέρως,καταδεής
4711,54168,τεύξεσθαι,τεύχω
4712,54183,ἄλλων,ἄλλος
4713,54184,ὥπερ,ὅς
4714,54185,χορὸς,χορός
4715,54190,ταῦτʼ,οὗτος
4716,54193,ἡγοῦμαι,ἡγέομαι
4717,54197,βουλομένους,βούλομαι
4718,54199,τινὰ,τις
4719,54250,μεγάλαις,μέγας
4720,54257,ὑφʼ,ὑφή
4721,54262,εἰθισμέναις,ἐθίζω
4722,54267,δεομένας,δέω
4723,54271,δυναμένας,δύναμαι
4724,54285,γεγενημένας,γίγνομαι
4725,54290,κεχρημένας,χράομαι
4726,54332,ἡμιθέων,ἡμίθεος
4727,54334,πεπολιτευμένων,πολιτεύω
4728,54339,φανησόμεθα,φαίνω
4729,54348,εὐεργεσίαις,εὐεργεσία
4730,54370,γεγενημένους,γίγνομαι
4731,54391,Ἀργείους,Ἀργεῖος
4732,54393,Μεσσηνίους,Μεσσήνιος
4733,54410,φανήσονται,φαίνω
4734,54421,βαρβάρους,βάρβαρος
4735,54453,Κρητὸς,Κρής
4736,54461,κατεχομένας,κατέχω
4737,54477,δεομένους,δέω
4738,54487,ἐφʼ,ἐπί
4739,54490,ἠπείρων,ἤπειρος
4740,54498,βαρβάρους,βάρβαρος
4741,54524,Λακεδαιμόνιοι,Λακεδαιμόνιος
4742,54543,βαρβάροις,βάρβαρος
4743,54551,οὐδʼ,οὐδέ
4744,54566,ἀλλʼ,ἀλλά
4745,54602,κτησαμένων,κτάομαι
4746,54609,γιγνομένας,γίγνομαι
4747,54616,μάλιστʼ,μάλιστα
4748,54625,δυναμένων,δύναμαι
4749,54628,διανοηθέντες,διανοέομαι
4750,54642,μίαν,εἷς
4751,54664,ὧν,ὅς
4752,54666,ἡμεῖς,ἡμεῖς
4753,54667,ἐπράττομεν,πράσσω
4754,54696,βαρβάρων,βάρβαρος
4755,54698,εἰθισμένους,ἐθίζω
4756,54706,ἔλαττον,ἐλάσσων
4757,54749,ἄλλοις,ἄλλος
4758,54753,γεγενημένην,γίγνομαι
4759,54787,δυνατὸν,δυνατός
4760,54789,διακειμένους,διάκειμαι
4761,54806,ἑκατέρα,ἑκάτερος
4762,54808,πολέοιν,πόλις
4763,54836,πεντακοσίας,πεντακόσιοι
4764,54842,ἑβδομήκοντα,ἑβδομήκοντα
4765,54858,Πελοποννησίων,Πελοποννήσιος
4766,54865,ἅπαντος,ἅπας
4767,54868,δέκα,δέκα
4768,54886,τετειχίσθαι,τειχίζω
4769,54891,πλείους,πλέως
4770,54893,παρέσχοντο,παρέχω
4771,54917,οὐδὲν,οὐδείς
4772,54943,ἄλλων,ἄλλος
4773,54958,Λακεδαιμονίους,Λακεδαιμόνιος
4774,54967,καίτοι,καίτοι
4775,54968,τίνας,τίς
4776,54971,κριτὰς,κριτής
4777,54975,πιστοτέρους,
4778,55032,οὐδετέραν,οὐδέτερος
4779,55053,διηνέγκαμεν,διαφέρω
4780,55088,τινὲς,τις
4781,55102,Λακεδαιμόνιοι,Λακεδαιμόνιος
4782,55105,οὔθʼ,οὔτε
4783,55114,γεγενημέναις,γίγνομαι
4784,55117,δέκα,δέκα
4785,55118,μόνους,μόνος
4786,55131,τρεῖς,τρέω
4787,55136,οὐδὲν,οὐδείς
4788,55168,ἀκούσασιν,ἀκούω
4789,55186,ἐπέρχεταί,ἐπέρχομαι
4790,55187,μοι,ἐγώ
4791,55202,προγεγενημένων,προγίγνομαι
4792,55211,φίλους,φίλος
4793,55220,Λακεδαιμονίους,Λακεδαιμόνιος
4794,55223,συμμάχους,σύμμαχος
4795,55233,οὐδεὶς,οὐδείς
4796,55234,πώποτʼ,πώποτε
4797,55236,γενήσεσθαι,γίγνομαι
4798,55251,ἡμεῖς,ἡμεῖς
4799,55260,ῥηθήσεσθαι,λέγω
4800,55267,δέκα,δέκα
4801,55272,ἡμεῖς,ἡμεῖς
4802,55276,ἑξήκοντα,ἑξήκοντα
4803,55282,καίτοι,καίτοι
4804,55288,ὑφʼ,ὑφή
4805,55290,γιγνομένας,γίγνομαι
4806,55303,τυγχάνωσιν,τυγχάνω
4807,55320,ἡμετέραν,ἡμέτερος
4808,55332,βαρβάρων,βάρβαρος
4809,55333,ἐπιθεμένων,ἐπιτίθημι
4810,55336,δέκα,δέκα
4811,55341,Λακεδαιμονίους,Λακεδαιμόνιος
4812,55349,Θηβαίους,Θηβαῖος
4813,55351,πολεμήσαντας,πολεμέω
4814,55353,μίαν,εἷς
4815,55368,αἷσπερ,ὅς
4816,55379,ἐλάττοσιν,ἐλάσσων
4817,55381,ἀναλαβοῦσαν,ἀναλαμβάνω
4818,55382,αὑτὴν,ἑαυτοῦ
4819,55391,μηδʼ,μηδέ
4820,55405,περ,περ
4821,55419,βαρβάρους,βάρβαρος
4822,55441,οὔτʼ,οὔτε
4823,55443,Ἅλυος,Ἅλυς
4824,55449,πλοίοις,πλοῖον
4825,55458,Λακεδαιμονίων,Λακεδαιμόνιος
4826,55486,γενναιοτέρας,γενναῖος
4827,55489,ποιησαμένην,ποιέω
4828,55498,βαρβάροις,βάρβαρος
4829,55505,γεγενημένην,γίγνομαι
4830,55512,παραλίαν,παράλιος
4831,55520,ἀφελομένην,ἀφαιρέω
4832,55523,συμμάχοις,σύμμαχος
4833,55524,κτησαμένην,κτάομαι
4834,55552,διαλυσαμένην,διαλύω
4835,55569,ἀπολελειμμένην,ἀπολείπω
4836,55576,παρʼ,παρά
4837,55606,οὐδὲν,οὐδείς
4838,55610,ἀληθέσιν,ἀληθής
4839,55621,Λακεδαιμόνιοι,Λακεδαιμόνιος
4840,55645,δυσχερεστάτας,δυσχερής
4841,55647,πράξεων,πρᾶξις
4842,55655,γεγενημένων,γίγνομαι
4843,55666,γιγνομένας,γίγνομαι
4844,55681,Μηλλον,μηλέα
4845,55684,Σκιωναίων,Σκιωναῖος
4846,55686,Τορωναίων,Τορωναῖος
4847,55688,οἰομένους,οἴομαι
4848,55692,καταρρυπανεῖν,καταρρυπαίνω
4849,55702,ἐγὼ,ἐγώ
4850,55714,οὔτʼ,οὔτε
4851,55727,αἰσχυνοίμην,αἰσχύνω
4852,55733,πρότερον,πρότερος
4853,55740,θεοὺς,θεός
4854,55744,ἐγὼ,ἐγώ
4855,55747,πειρῴμην,πειράω
4856,55751,οὐδὲν,οὐδείς
4857,55760,ἀλλʼ,ἀλλά
4858,55783,γεγενημένην,γίγνομαι
4859,55786,θʼ,σύ
4860,55791,ἡμῶν,ἡμεῖς
4861,55794,ἀφρονέστατα,ἄφρων
4862,55795,διακειμένους,διάκειμαι
4863,55801,ἡμῶν,ἡμεῖς
4864,55812,κατηγορῶσιν,κατηγορέω
4865,55816,Λακεδαιμόνιοι,Λακεδαιμόνιος
4866,55845,γιγνομένων,γίγνομαι
4867,55856,τοῦτʼ,οὗτος
4868,55860,Λακεδαιμόνιοι,Λακεδαιμόνιος
4869,55866,παρʼ,παρά
4870,55867,ἡμῖν,ἡμεῖς
4871,55899,συμφορώτερα,σύμφορος
4872,55904,Λακεδαιμονίους,Λακεδαιμόνιος
4873,55910,ἐνεγκούσαις,φέρω
4874,55916,προσταχθὲν,προστάσσω
4875,55919,τοῦτʼ,οὗτος
4876,55927,περ,περ
4877,55945,ἀλλʼ,ἀλλά
4878,55968,δεκαδαρχιῶν,δεκαδαρχία
4879,55973,Λακεδαιμονίῶν,Λακεδαιμόνιος
4880,56007,ἡμῖν,ἡμεῖς
4881,56018,γεγενημένας,γίγνομαι
4882,56021,βαρβάρων,βάρβαρος
4883,56029,προηγάγομεν,προάγω
4884,56035,γιγνομένων,γίγνομαι
4885,56037,διδόντας,δίδωμι
4886,56038,μηδὲν,μηδείς
4887,56043,Πελοποννησίων,Πελοποννήσιος
4888,56045,οὐδένα,οὐδείς
4889,56052,ἀναστάτων,ἀνάστατος
4890,56053,γεγενημένων,γίγνομαι
4891,56060,μόνοις,μόνος
4892,56061,τινὲς,τις
4893,56073,ἡμῖν,ἡμεῖς
4894,56078,νησύδρια,νησύδριον
4895,56110,τἀκείνων,ἐκεῖνος
4896,56119,μηδὲν,μηδείς
4897,56149,ἀρετὰς,ἀρετή
4898,56159,φαύλων,φαῦλος
4899,56163,κἀκείνας,ἐκεῖνος
4900,56165,οὐδεὶς,οὐδείς
4901,56187,Λακεδαίμων,Λακεδαίμων
4902,56208,μίαν,εἷς
4903,56213,ἀρετάς,ἀρετή
4904,56227,ἀλλʼ,ἀλλά
4905,56230,οὐδένα,οὐδείς
4906,56238,μεταχειρισάμενον,μεταχειρίζω
4907,56249,ἐπαίνων,ἔπαινος
4908,56256,ἀπηριθμημένοις,ἀπαριθμέω
4909,56262,μικρῶν,μικρός
4910,56270,με,ἐγώ
4911,56279,ἀλλʼ,ἀλλά
4912,56302,μηδενὸς,μηδείς
4913,56316,ἀλαζονευομένοις,ἀλαζονεύομαι
4914,56320,τι,τις
4915,56334,ἐπαινουμένας,ἐπαινέω
4916,56360,ἐμὲ,ἐγώ
4917,56363,τοιοῦτον,τοιοῦτος
4918,56367,ἀλλʼ,ἀλλά
4919,56372,ἐμοί,ἐγώ
4920,56382,ἧς,εἷς
4921,56391,αἰτίῳ,αἴτιος
4922,56392,γεγενημένῳ,γίγνομαι
4923,56402,οὐδὲν,οὐδείς
4924,56442,εἴθʼ,εἴθε
4925,56446,εἴτʼ,εἴτε
4926,56488,πόρρω,πρόσω
4927,56517,περιττὰ,περισσός
4928,56521,τερατώδη,τερατώδης
4929,56523,μηδὲν,μηδείς
4930,56534,βαρβάρους,βάρβαρος
4931,56545,οὐδεὶς,οὐδείς
4932,56546,φανήσεται,φαίνω
4933,56613,ἐφʼ,ἐπί
4934,56651,τι,τις
4935,56666,ἐφʼ,ἐπί
4936,56669,ἡγῆται,ἡγέομαι
4937,56679,ἀφέντας,ἀφίημι
4938,56716,βαρβάρων,βάρβαρος
4939,56741,Θηβῶν,Θῆβαι
4940,56746,φανήσεται,φαίνω
4941,56754,μηδὲν,μηδείς
4942,56774,ἔλαττόν,ἐλάσσων
4943,56780,ἐγκεκωμιασμένων,ἐγκωμιάζω
4944,56789,συνεληλυθὸς,συνέρχομαι
4945,56795,τοσοῦτον,τοσοῦτος
4946,56820,διακειμένους,διάκειμαι
4947,56829,ἀλλʼ,ἀλλά
4948,56837,μεστούς,μεστός
4949,56842,τοιοῦτον,τοιοῦτος
4950,56844,δέκα,δέκα
4951,56847,μισθοφοραῖς,μισθοφορά
4952,56910,οὐδʼ,οὐδέ
4953,56914,φανήσεται,φαίνω
4954,56921,μίαν,εἷς
4955,56938,ἄλλα,ἄλλος
4956,56942,βαρβάρων,βάρβαρος
4957,56959,βαρβάρους,βάρβαρος
4958,56979,ἓν,εἷς
4959,56984,σκοποῖντο,σκοπέω
4960,56989,οὐδεὶς,οὐδείς
4961,56993,ἀφελεῖν,ἀφαιρέω
4962,57009,ἐγὼ,ἐγώ
4963,57025,μηδεὶς,μηδείς
4964,57037,ᾔδειν,οἶδα
4965,57040,μοι,ἐγώ
4966,57041,τολμησόντων,τολμάω
4967,57046,ἐπιτιμήσουσιν,ἐπιτιμάω
4968,57062,τισὶ,τις
4969,57072,διαλεγόμενος,διαλέγομαι
4970,57073,παραλίπω,παραλείπω
4971,57080,κἀμοὶ,ἁμός
4972,57095,φαίνωμαι,φαίνω
4973,57128,ἐμὲ,ἐγώ
4974,57129,ποιήσουσαν,ποιέω
4975,57140,ὠφελήσουσαν,ὠφελέω
4976,57142,ἀλλʼ,ἀλλά
4977,57144,ἐγὼ,ἐγώ
4978,57156,εὑρεθείην,εὑρίσκω
4979,57175,μοι,ἐγώ
4980,57176,φανείην,φαίνω
4981,57197,καίτοι,καίτοι
4982,57205,μηδὲν,μηδείς
4983,57210,ἐμοὶ,ἐγώ
4984,57213,ἀναθεῖεν,ἀνατίθημι
4985,57222,εἰδεῖέν,οἶδα
4986,57223,με,ἐγώ
4987,57224,σύμβουλον,σύμβουλος
4988,57225,γεγενημένον,γίγνομαι
4989,57248,οἰόμενος,οἴομαι
4990,57265,οὐδὲν,οὐδείς
4991,57269,αἰτησάμενον,αἰτέω
4992,57281,εἰθισμένων,ἐθίζω
4993,57284,τηλικούτοις,τηλικοῦτος
4994,57313,Μηλίων,Μήλιος
4995,57318,πολιχνίων,πολίχνιον
4996,57372,οὐδενὸς,οὐδείς
4997,57373,ἔλαττον,ἐλάσσων
4998,57385,γεννησάσας,γεννάω
4999,57387,θρεψάσας,τρέφω
5000,57388,τοιούτους,τοιοῦτος
5001,57410,μίαν,εἷς
5002,57428,Λακεδαιμονίων,Λακεδαιμόνιος
5003,57430,ἀλλʼ,ἀλλά
5004,57436,οἷς,ὅς
5005,57448,ἐξαμαρτεῖν,ἐξαμαρτάνω
5006,57462,ποιησαμένους,ποιέω
5007,57474,Μεσσηνίων,Μεσσήνιος
5008,57488,Μεσσηνίους,Μεσσήνιος
5009,57501,Ἀργείοις,Ἀργεῖος
5010,57512,ἃ,ὁ
5011,57515,Πλαταιᾶς,Πλαταιεύς
5012,57523,ταῦτʼ,οὗτος
5013,57527,μνησθείην,μιμνήσκω
5014,57529,ὧν,ὅς
5015,57533,στρατοπεδευσάμενοι,στρατοπεδεύω
5016,57535,ἡμῶν,ἡμεῖς
5017,57539,συμμάχων,σύμμαχος
5018,57551,ὑπʼ,ὑπό
5019,57553,ἱδρυμένοις,ἱδρύω
5020,57573,ταῦτʼ,οὗτος
5021,57579,συναγωνιστάς,συναγωνιστής
5022,57586,Λακεδαιμόνιοι,Λακεδαιμόνιος
5023,57589,Θηβαίοις,Θηβαῖος
5024,57624,τοιαῦτʼ,τοιοῦτος
5025,57631,Μεσσηνίων,Μεσσήνιος
5026,57636,Ναύπακτον,Ναύπακτος
5027,57642,περιγενομένους,περιγίγνομαι
5028,57654,μηδὲν,μηδείς
5029,57659,πολέοιν,πόλις
5030,57664,ῥᾴδιον,ῥᾴδιος
5031,57681,αἰσθάνομαι,αἰσθάνομαι
5032,57684,μοι,ἐγώ
5033,57685,συμβαῖνον,συμβαίνω
5034,57698,πλάνον,πλάνος
5035,57700,λήθην,λήθη
5036,57726,τʼ,σύ
5037,57734,θρασύτερόν,θρασύς
5038,57736,διακείμενον,διάκειμαι
5039,57738,κατʼ,κατά
5040,57743,γιγνόμενον,γίγνομαι
5041,57752,ἐπιρρεόντων,ἐπιρρέω
5042,57757,ἐπελήλυθέ,ἐπέρχομαι
5043,57758,μοι,ἐγώ
5044,57763,λέλυκα,λύω
5045,57773,μήτε,μήτε
5046,57776,μοι,ἐγώ
5047,57777,μήτε,μήτε
5048,57786,οἷόν,οἷος
5049,57787,τʼ,σύ
5050,57790,πλέονος,πολύς
5051,57795,γεγενημένην,γίγνομαι
5052,57800,Λακεδαιμονίων,Λακεδαιμόνιος
5053,57817,γεγενημένων,γίγνομαι
5054,57826,γεγενημένους,γίγνομαι
5055,57828,Λακεδαιμονίους,Λακεδαιμόνιος
5056,57835,μόνους,μόνος
5057,57844,πολέοιν,πόλις
5058,57851,βαρβάρους,βάρβαρος
5059,57874,διελόμεναι,διαιρέω
5060,57886,ἄλλων,ἄλλος
5061,57910,ἡμεῖς,ἡμεῖς
5062,57912,γεγόναμεν,γίγνομαι
5063,57914,ἀλλʼ,ἀλλά
5064,57921,ἡμῖν,ἡμεῖς
5065,57938,οὐδεὶς,οὐδείς
5066,57943,ἐπέκεινα,ἐπέκεινα
5067,57951,οὔτʼ,οὔτε
5068,57956,Λακεδαιμονίους,Λακεδαιμόνιος
5069,57961,ἀφʼ,ἀπό
5070,57968,οὐδὲν,οὐδείς
5071,57978,ἄρξουσιν,ἄρχω
5072,57984,Πελοποννησίων,Πελοποννήσιος
5073,58002,τινὲς,τις
5074,58003,ἡμῖν,ἡμεῖς
5075,58009,φανεῖεν,φαίνω
5076,58019,συμφορῶν,συμφορέω
5077,58027,οὐδεὶς,οὐδείς
5078,58045,διαπραξαμένην,διαπράσσω
5079,58047,ἄλλʼ,ἄλλος
5080,58049,Λακεδαιμόνιοι,Λακεδαιμόνιος
5081,58069,δύʼ,δύη
5082,58071,τρεῖς,τρέω
5083,58089,μιμήσωνται,μιμέομαι
5084,58108,γεγενημένοις,γίγνομαι
5085,58110,διδασκάλοις,διδάσκαλος
5086,58125,ὑπισχνουμένων,ὑπισχνέομαι
5087,58126,ἐξηπατημένοις,ἐξαπατάω
5088,58130,ἐπίδων,
5089,58144,καθʼ,καθά
5090,58153,ἡμῖν,ἡμεῖς
5091,58161,βαρβάρους,βάρβαρος
5092,58167,ἡμεῖς,ἡμεῖς
5093,58172,γιγνόμενοι,γίγνομαι
5094,58181,ἡμῶν,ἡμεῖς
5095,58186,οὐδεπώποτʼ,οὐδεπώποτε
5096,58214,Λακεδαιμόνιοι,Λακεδαιμόνιος
5097,58219,οὐδὲν,οὐδείς
5098,58256,συμμάχους,σύμμαχος
5099,58259,ἀφίστασαν,ἀφίστημι
5100,58263,ὑπισχνούμενοι,ὑπισχνέομαι
5101,58290,ἡμᾶς,ἡμεῖς
5102,58361,βαρβάρους,βάρβαρος
5103,58367,οἶδʼ,οἶδα
